conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/605e58d6-ad27-4828-b1f5-16707f327fa0,2310.1.15,wykładowca akademicki w dziedzinie studiów edukacyjnych,0.0120481927710843
Occupation,http://data.europa.eu/esco/occupation/e9f50268-4dab-4579-90c2-2ff219eb56f1,2310.1.16,wykładowca akademicki w dziedzinie inżynierii,0.0
Occupation,http://data.europa.eu/esco/occupation/54361270-bc5e-40fb-8f84-a0023a85cdf7,2310.1.17,instruktor w dziedzinie sztuk pięknych,0.0172413793103448
Occupation,http://data.europa.eu/esco/occupation/9905cc76-d48b-49b1-94ab-17becb30be1a,2310.1.18,wykładowca akademicki w zakresie wiedzy o żywieniu,0.0
Occupation,http://data.europa.eu/esco/occupation/b3ebf55f-5e50-4262-946a-f08d7fbe29b2,2310.1.19,wykładowca akademicki w dziedzinie ochrony zdrowia,0.0
Occupation,http://data.europa.eu/esco/occupation/a36c14e6-ed96-467d-8390-6f9cf47ac350,2310.1.20,wykładowca akademicki w dziedzinie historii,0.0
Occupation,http://data.europa.eu/esco/occupation/479ede81-bd51-4f3b-9d30-4910699fd211,2310.1.21,wykładowca akademicki w zakresie dziennikarstwa i mediów,0.0
Occupation,http://data.europa.eu/esco/occupation/b65133db-b3de-44d1-88fa-1d3deda08245,2310.1.22,wykładowca akademicki w dziedzinie nauk prawnych,0.0
Occupation,http://data.europa.eu/esco/occupation/c549f0de-c415-428e-865c-973bcd224b39,2310.1.23,wykładowca akademicki w dziedzinie językoznawstwa,0.0
Occupation,http://data.europa.eu/esco/occupation/dab9c6dd-8efb-4fe2-8b10-477ef2bcfd8b,2310.1.24,wykładowca akademicki w dziedzinie nauk matematycznych,0.0
Occupation,http://data.europa.eu/esco/occupation/0bf5d25a-2b4d-43b5-b053-beeb210fa43a,2310.1.25,wykładowca akademicki w dziedzinie medycyny,0.0
Occupation,http://data.europa.eu/esco/occupation/be3c021d-bd93-45a0-ad32-e8fa8e0d17ef,2310.1.26,wykładowca akademicki języków nowożytnych,0.0
Occupation,http://data.europa.eu/esco/occupation/88990bdf-4f6b-4411-82c9-9eecad1db8fb,2310.1.27,instruktor muzyczny,0.0
Occupation,http://data.europa.eu/esco/occupation/1bbaf82c-67ae-4beb-9a55-7298acf5b2af,2310.1.28,wykładowca akademicki w dziedzinie pielęgniarstwa,0.0
Occupation,http://data.europa.eu/esco/occupation/78ed3811-f421-45e5-9574-31364c76af67,2310.1.29,instruktor tańca w szkole artystycznej,0.0
Occupation,http://data.europa.eu/esco/occupation/00747307-6341-4266-a061-25416f7c6a96,2310.1.30,instruktor teatralny sztuk performatywnych w konserwatorium,0.0
Occupation,http://data.europa.eu/esco/occupation/55a785db-0636-41b8-950f-0b65abe5e81b,2310.1.31,wykładowca akademicki w dziedzinie farmacji,0.0105263157894736
Occupation,http://data.europa.eu/esco/occupation/ae2c1bf4-669e-4fec-a7d7-698753699083,2310.1.32,wykładowca akademicki w dziedzinie filozofii,0.0
Occupation,http://data.europa.eu/esco/occupation/59a02420-91df-4e46-b37b-22e3fd8c11f0,2310.1.33,wykładowca akademicki w dziedzinie fizyki,0.0
Occupation,http://data.europa.eu/esco/occupation/c593ded7-2e97-44a5-a5f3-f6115ff98233,2310.1.34,wykładowca akademicki w dziedzinie politologii,0.0
Occupation,http://data.europa.eu/esco/occupation/7dea476a-dffe-4919-9ee2-fb222e283f41,2310.1.35,wykładowca akademicki w dziedzinie psychologii,0.0
Occupation,http://data.europa.eu/esco/occupation/c90a6ebe-adcc-4395-9f5b-ff3e96e93cef,2310.1.36,wykładowca akademicki w dziedzinie religioznawstwa,0.0
Occupation,http://data.europa.eu/esco/occupation/920c22e1-10a1-4afa-86b3-c43da8488391,2310.1.37,doradca–wykładowca akademicki w zakresie pracy socjalnej,0.0
Occupation,http://data.europa.eu/esco/occupation/116b4c55-5bd0-41e9-9227-98d7ecffeaf6,2310.1.38,wykładowca akademicki w dziedzinie socjologii,0.0
Occupation,http://data.europa.eu/esco/occupation/8b128a08-606f-4bb1-806e-07e0ed98b40e,2310.1.39,wykładowca akademicki w dziedzinie nauk o przestrzeni kosmicznej,0.0
Occupation,http://data.europa.eu/esco/occupation/9a7e780a-b778-4a5a-b4eb-309d394d313d,2310.1.40,wykładowca naukowy w dziedzinie literaturoznawstwa,0.0
Occupation,http://data.europa.eu/esco/occupation/5ac65daa-0896-4193-9f0e-8b00746b78a1,2310.1.41,asystent naukowy,0.0
Occupation,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb,2310.1.42,asystent dydaktyczny,0.0
Occupation,http://data.europa.eu/esco/occupation/3c305542-a51b-4b96-8d45-af11ca05eaa2,2310.1.43,wykładowca akademicki w dziedzinie weterynarii,0.0
Occupation,http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923,2310.1,nauczyciel akademicki,0.0
Occupation,http://data.europa.eu/esco/occupation/3a55ef85-5abf-48e2-884b-5efaf881bfb1,2310.2,edukator pracy socjalnej,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2310,2310,Nauczyciele akademiccy,0.003860340675313827
ISCO level 3,http://data.europa.eu/esco/isco/C232,232,Nauczyciele kształcenia zawodowego,0.01894009296681494
Occupation,http://data.europa.eu/esco/occupation/91ba2935-f5c9-426d-8573-997b8b91e5ed,2320.1.1,"nauczyciel kształcenia zawodowego w zakresie rolnictwa, leśnictwa i rybołówstwa/nauczycielka kształcenia zawodowego w zakresie rolnictwa, leśnictwa i rybołówstwa",0.148936170212765
Occupation,http://data.europa.eu/esco/occupation/4553ecf8-1f0c-4bf1-8718-d8a6b95d6fc2,2320.1.2,instruktor szkolenia w zakresie kontroli ruchu lotniczego,0.0
Occupation,http://data.europa.eu/esco/occupation/853698f5-0f1e-42ae-9301-e5411a26dae2,2320.1.3,instruktor szkolenia wojskowego służby przygotowawczej i oficerskiej,0.0
Occupation,http://data.europa.eu/esco/occupation/8289625a-c1c1-4a49-8ddd-37be4c3cd3fc,2320.1.4,instruktor szkolenia w zakresie pomocy pielęgniarskiej i położnictwa,0.0
Occupation,http://data.europa.eu/esco/occupation/4d6d9057-5167-4158-8bc1-cc2f89d73fd7,2320.1.5,nauczyciel kształcenia zawodowego w zakresie kosmetyki upiększającej/nauczycielka kształcenia zawodowego w zakresie kosmetyki upiększającej,0.0
Occupation,http://data.europa.eu/esco/occupation/3db35c88-bcb7-4de4-914a-9a9839a3c911,2320.1.6,nauczyciel kształcenia zawodowego w zakresie zarządzania biznesem/nauczycielka kształcenia zawodowego w zakresie zarządzania biznesem,0.0
Occupation,http://data.europa.eu/esco/occupation/9a6d8a84-a8a9-4c9b-9ead-59a710e93759,2320.1.7,nauczyciel kształcenia zawodowego w zakresie biznesu i marketingu,0.0
Occupation,http://data.europa.eu/esco/occupation/d185c066-cddf-4a8c-a931-5eefc21fc2a1,2320.1.8,instruktor personelu pokładowego,0.0
Occupation,http://data.europa.eu/esco/occupation/9e1a31bf-2963-40f4-95af-cedc3fbac537,2320.1.9,nauczyciel akademicki wzornictwa i sztuki użytkowej,0.0196078431372549
Occupation,http://data.europa.eu/esco/occupation/46354077-416f-4440-a0c3-dddee9031c05,2320.1.10,nauczyciel kształcenia zawodowego – elektrotechnika i energetyka/nauczycielka kształcenia zawodowego – elektrotechnika i energetyka,0.145454545454545
Occupation,http://data.europa.eu/esco/occupation/591d1758-3036-407a-91f7-e0e1f5c9deea,2320.1.11,nauczyciel kształcenia zawodowego w zakresie elektroniki i automatyki/nauczycielka kształcenia zawodowego w zakresie elektroniki i automatyki,0.0
Occupation,http://data.europa.eu/esco/occupation/b8139469-92cc-4f57-9e69-a0d9f7fc3817,2320.1.12,wykładowca przedmiotów zawodowych w zakresie szkolenia w zawodzie strażak,0.05
Occupation,http://data.europa.eu/esco/occupation/37c44fdd-eff0-4e16-b459-b3a81fe663ec,2320.1.13,nauczyciel kształcenia zawodowego w zakresie gastronomii/nauczycielka kształcenia zawodowego w zakresie gastronomii,0.0
Occupation,http://data.europa.eu/esco/occupation/93f61216-b9c8-4051-bb1e-32839c1566c1,2320.1.14,nauczyciel kształcenia zawodowego w dziedzinie fryzjerstwa,0.0
Occupation,http://data.europa.eu/esco/occupation/1801583e-34b3-4c89-97ac-db2a346b4a3e,2320.1.15,nauczyciel kształcenia zawodowego w zakresie hotelarstwa/nauczycielka kształcenia zawodowego w zakresie hotelarstwa,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/46f9d58f-11bd-4d96-b000-ff4490d3009b,2320.1.16,nauczyciel kształcenia zawodowego w zakresie sztuki użytkowej/nauczycielka kształcenia zawodowego w zakresie sztuki użytkowej,0.0
Occupation,http://data.europa.eu/esco/occupation/0599d0e7-398f-464b-97bb-427686f27d50,2320.1.17,instruktor szkolenia pilotów morskich i żeglugi śródlądowej,0.0227272727272727
Occupation,http://data.europa.eu/esco/occupation/734bb387-ea3a-4c62-abc1-05f894d51921,2320.1.18,nauczyciel kształcenia zawodowego w zakresie laboratoryjnej technologii medycznej/nauczycielka kształcenia zawodowego w zakresie laboratoryjnej technologii medycznej,0.0217391304347826
Occupation,http://data.europa.eu/esco/occupation/39d7dca7-5e0b-4308-889e-9e3d22a3cb56,2320.1.19,instruktor szkolenia kierowców zawodowych,0.0
Occupation,http://data.europa.eu/esco/occupation/68dd0dfc-c8b0-4fd0-9a6e-b0864925fa56,2320.1.20,instruktor szkolenia maszynistów pojazdów trakcyjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/e777fb61-16f5-476b-8262-578edfdb4d9d,2320.1.21,wykładowca kształcenia zawodowego w zakresie wychowania fizycznego,0.0
Occupation,http://data.europa.eu/esco/occupation/6b304370-0112-4881-a1bd-27d8df645d00,2320.1.22,wykładowca w zakresie kształcenia i doskonalenia zawodowego policji,0.0
Occupation,http://data.europa.eu/esco/occupation/90a73720-642d-4f45-88e7-8f593a5e0df2,2320.1.23,wykładowca kształcenia zawodowego w zakresie technologii transportu,0.0
Occupation,http://data.europa.eu/esco/occupation/4eada7b3-5026-4030-936b-4a80aed37252,2320.1.24,wykładowca kształcenia zawodowego w zakresie obsługi podróży i turystyki,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/81f8d141-3f67-4fb0-a349-db0147ef7b3a,2320.1,nauczyciel kształcenia zawodowego/nauczycielka kształcenia zawodowego,0.017391304347826
ISCO level 4,http://data.europa.eu/esco/isco/C2320,2320,Nauczyciele kształcenia zawodowego,0.01894009296681494
ISCO level 3,http://data.europa.eu/esco/isco/C233,233,Nauczyciele szkół średnich,0.006020823821798379
Occupation,http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,2330.1.1,nauczyciel zajęć artystycznych w szkole ponadpodstawowej/nauczycielka zajęć artystycznych w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/8d315e32-73f6-463d-a335-c200e0bac97d,2330.1.2,nauczyciel biologii w szkole ponadpodstawowej/nauczycielka biologii w szkole ponadpodstawowej,0.0188679245283018
Occupation,http://data.europa.eu/esco/occupation/80c72c55-556a-41b1-87ef-a29c3d2afa6e,2330.1.3,nauczyciel przedmiotu biznes i ekonomia w szkole ponadpodstawowej/nauczycielka przedmiotu biznes i ekonomia w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/ff142063-f89d-446d-92ac-9a3a124210a0,2330.1.4,nauczyciel chemii w szkole ponadpodstawowej/nauczycielka chemii w szkole ponadpodstawowej,0.0192307692307692
Occupation,http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,2330.1.5,nauczyciel języków klasycznych w szkole ponadpodstawowej/nauczycielka języków klasycznych w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/f6ca9392-708d-46cb-a2e9-51519595baa2,2330.1.6,nauczyciel dramy w szkole ponadpodstawowej/nauczycielka dramy w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/89a3b3af-7264-4e00-9a14-21e5fbd4ee87,2330.1.7,nauczyciel geografii w szkole ponadpodstawowej/nauczycielka geografii w szkole ponadpodstawowej,0.0576923076923076
Occupation,http://data.europa.eu/esco/occupation/27e16eef-c7a6-4577-bc3f-727d01ec1958,2330.1.8,nauczyciel historii w szkole ponadpodstawowej/nauczycielka historii w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/0d595b87-a1fc-410c-abbe-88b92cb0d334,2330.1.9,nauczyciel informatyki w szkole ponadpodstawowej/nauczycielka informatyki w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/c011a88b-95ab-46ad-ad30-539e3fc56092,2330.1.10,nauczyciel literatury w szkole ponadpodstawowej/nauczycielka literatury w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/f0e1cc13-48e0-4995-8699-ee43467bce0d,2330.1.11,nauczyciel matematyki w szkole ponadpodstawowej/nauczycielka matematyki w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,2330.1.12,nauczyciel języków nowożytnych w szkole ponadpodstawowej/nauczycielka języków nowożytnych w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/5b6c0c64-1321-4fe7-a274-3287c13b489c,2330.1.13,nauczyciel muzyki w szkole ponadpodstawowej/nauczycielka muzyki w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/e8b93ce7-e39b-4261-a25a-9b84764eb724,2330.1.14,nauczyciel filozofii w szkole ponadpodstawowej/nauczycielka filozofii w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/a10849c1-f0d8-4600-bca6-9549c2517650,2330.1.15,nauczyciel wychowania fizycznego w szkole ponadpodstawowej/nauczycielka wychowania fizycznego w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/570d7e74-5c65-4a9a-95ba-f8c27025c5f4,2330.1.16,nauczyciel fizyki i astronomii w szkole ponadpodstawowej/nauczycielka fizyki i astronomii w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/35e42c87-faf7-465f-abe4-f26717996dd1,2330.1.17,nauczyciel religii w szkole ponadpodstawowej/nauczycielka religii w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/1ad4012e-30e3-492c-b42c-09cff3047574,2330.1.18,nauczyciel przedmiotów ścisłych w szkole ponadpodstawowej/nauczycielka przedmiotów ścisłych w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,2330.1,nauczyciel w szkole ponadpodstawowej/nauczycielka w szkole ponadpodstawowej,0.0186046511627906
ISCO level 4,http://data.europa.eu/esco/isco/C2330,2330,Nauczyciele szkół średnich,0.006020823821798379
ISCO level 3,http://data.europa.eu/esco/isco/C234,234,Nauczyciele szkół podstawowych i przedszkoli,0.0
Occupation,http://data.europa.eu/esco/occupation/3b755cda-c4b0-4fa1-8621-372f28ccc2e9,2341.1.1,nauczyciel w szkole waldorfskiej/nauczycielka w szkole waldorfskiej,0.0
Occupation,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2341.1,nauczyciel w szkole podstawowej/nauczycielka w szkole podstawowej,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2341,2341,Nauczyciele szkół podstawowych,0.0
Occupation,http://data.europa.eu/esco/occupation/55d60ead-0343-4008-b9e4-fb4b5a179c83,2342.1,nauczyciel przedszkola/nauczycielka przedszkola,0.0
Occupation,http://data.europa.eu/esco/occupation/8befd482-70e2-4d1e-8a09-091e15fe85c3,2342.2,nauczyciel w szkole freinetowskiej/nauczycielka w szkole freinetowskiej,0.0
Occupation,http://data.europa.eu/esco/occupation/76a950cb-3def-47f4-895d-555ad138657e,2342.3,nauczyciel w szkole Montessori/nauczycielka w szkole Montessori,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2342,2342,Nauczyciele przedszkoli,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C235,235,Inni specjaliści szkolnictwa,0.0015127426892132731
Occupation,http://data.europa.eu/esco/occupation/d89b23c2-d042-4ca6-a917-109fe5a0b30c,2351.1,specjalista do spraw programowych i dydaktycznych,0.0
Occupation,http://data.europa.eu/esco/occupation/5a282a39-5346-454a-b1ef-c1217c50e156,2351.2,doradca do spraw doskonalenia procesów edukacyjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/9b51a2d2-999a-43a6-a814-63dd30a585fa,2351.3,wizytator,0.0
Occupation,http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,2351.4,koordynator do spraw specjalnych potrzeb edukacyjnych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2351,2351,Specjaliści metod nauczania,0.0
Occupation,http://data.europa.eu/esco/occupation/02f1ae71-f89c-47b7-af2c-50d7ab1d9b8a,2352.1.1,nauczyciel umiejętności czytania i pisania dla osób dorosłych/nauczycielka umiejętności czytania i pisania dla osób dorosłych,0.0
Occupation,http://data.europa.eu/esco/occupation/b6beb46d-9ed2-4a66-9117-7e3f21f234dd,2352.1.2,nauczyciel nauczania przedszkolnego dzieci ze specjalnymi potrzebami edukacyjnymi/nauczycielka nauczania przedszkolnego dzieci ze specjalnymi potrzebami edukacyjnymi,0.0
Occupation,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,2352.1.3,nauczyciel wsparcia dzieci w uczeniu się/nauczycielka wsparcia dzieci w uczeniu się,0.0
Occupation,http://data.europa.eu/esco/occupation/622ccd55-910f-483d-8661-44c6162156bf,2352.1.4,nauczyciel dzieci ze specjalnymi potrzebami edukacyjnymi w warunkach pozaszkolnych/nauczycielka dzieci ze specjalnymi potrzebami edukacyjnymi w warunkach pozaszkolnych,0.0
Occupation,http://data.europa.eu/esco/occupation/f89b12a1-689f-4a4f-8695-abb620810f1e,2352.1.5,nauczyciel osób ze specjalnymi potrzebami edukacyjnymi w szkole podstawowej/nauczycielka osób ze specjalnymi potrzebami edukacyjnymi w szkole podstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/034cad59-e666-4770-a7ef-a337257f8072,2352.1.6,nauczyciel osób ze specjalnymi potrzebami edukacyjnymi w szkole ponadpodstawowej/nauczycielka osób ze specjalnymi potrzebami edukacyjnymi w szkole ponadpodstawowej,0.0
Occupation,http://data.europa.eu/esco/occupation/976cbfcc-8958-4800-a435-71d15405a42a,2352.1,nauczyciel osób ze specjalnymi potrzebami edukacyjnymi/nauczycielka osób ze specjalnymi potrzebami edukacyjnymi,0.0
Occupation,http://data.europa.eu/esco/occupation/1044dedc-81d1-48b6-96b3-ced5393b2de1,2352.2,nauczyciel uczniów szczególnie uzdolnionych/nauczycielka uczniów szczególnie uzdolnionych,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2352,2352,Nauczyciele pracujący z osobami o specjalnych potrzebach edukacyjnych,0.0
Occupation,http://data.europa.eu/esco/occupation/9711dcfc-d9a8-4fba-9c5e-8428d8bcb53e,2353.1,lektor w szkole języków obcych/lektorka w szkole języków obcych,0.0
Occupation,http://data.europa.eu/esco/occupation/59c724f9-0cfe-4d51-8a7f-9ee182d9e2c2,2353.2,lektor języka migowego/lektorka języka migowego,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2353,2353,Lektorzy języków obcych,0.0
Occupation,http://data.europa.eu/esco/occupation/f235bc5a-dbf6-4f9e-bbdb-cf313d32b75b,2354.1,nauczyciel muzyki/nauczycielka muzyki,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2354,2354,Nauczyciele muzyki w placówkach pozaszkolnych,0.0
Occupation,http://data.europa.eu/esco/occupation/c2efadc4-6f47-4f34-997b-dd80aba609dd,2355.1,koordynator edukacji artystycznej,0.0
Occupation,http://data.europa.eu/esco/occupation/b6c851d1-bf09-40aa-aa50-47dde84e7d50,2355.2,nauczyciel sztuki cyrkowej/nauczycielka sztuki cyrkowej,0.0
Occupation,http://data.europa.eu/esco/occupation/1eb56b85-af25-43d4-9e35-73d8ee78e228,2355.3,nauczyciel tańca/nauczycielka tańca,0.0
Occupation,http://data.europa.eu/esco/occupation/cbde2432-cb7f-451f-a686-b22cad3957a6,2355.4,nauczyciel technik teatralnych/nauczycielka technik teatralnych,0.0
Occupation,http://data.europa.eu/esco/occupation/46db7e2e-d44d-412a-9a80-02d43111aca8,2355.5,nauczyciel fotografii/nauczycielka fotografii,0.0
Occupation,http://data.europa.eu/esco/occupation/72bcb223-da77-4ed5-a03a-796fd5ece728,2355.6,nauczyciel sztuk wizualnych/nauczycielka sztuk wizualnych,0.0181818181818181
ISCO level 4,http://data.europa.eu/esco/isco/C2355,2355,Nauczyciele sztuki w placówkach pozaszkolnych,0.003030303030303017
Occupation,http://data.europa.eu/esco/occupation/4588cd69-e6a5-4668-94c7-f02a3d86a649,2356.1.1,nauczyciel umiejętności cyfrowych/nauczycielka umiejętności cyfrowych,0.0
